#  试验概况 
台网,蒙特卡洛次数,成功,失败,3D误差>1km比例(%),严阈值成功(strict),补全兜底(completed)
原7台,300,300,0,10.416666666666668,298,2
20台加密,300,300,0,0.0,-,-

#  误差统计_原7台 
指标,均值,中位,95%分位,最大
水平误差(m),134.79352615675208,107.52559523089252,331.2581545020976,635.3971694484678
高程误差(m),454.529713357363,354.25778004913354,1195.9869002282342,1964.4787065959445
3D误差(m),485.79730984080527,373.91489368439727,1224.348663414286,2018.1502857756727
时刻误差(ms),522.5267874342942,394.48954044186735,1443.423772684013,2688.044913024944

#  误差统计_20台加密 
指标,均值,中位,95%分位,最大
水平误差(m),60.19922986240387,54.75846610490845,129.00245897921695,216.01013039420306
高程误差(m),168.94659947633426,136.82768588949875,449.219340075152,796.8893483787415
3D误差(m),186.61461355593863,148.62920873029697,456.9458670636376,809.8606527460125
时刻误差(ms),208.4688625131278,163.3703105371991,555.7984503704193,867.7159664876743

#  误差明细_原7台 
试验序号,残骸,水平误差(m),高程误差(m),3D误差(m),时刻误差(ms)
233,#1,242.88144674911203,596.2548430980569,643.8254694347143,773.4371593762148
233,#2,170.62940774502025,1062.7586564188387,1076.369061512171,1093.7909497487847
233,#3,40.9104315556891,385.8234231972456,387.9863107091712,283.60223792937944
233,#4,60.4912809795342,192.4275671711839,201.7115853935154,150.70128629547952
234,#1,181.9347635282947,447.9778615556934,483.51258786520594,713.4974947433257
234,#2,83.1392219764934,531.0383440578753,537.5070725958748,423.7981406765492
234,#3,78.08644254922157,277.8025722593047,288.5684696287505,299.5967105810671
234,#4,13.013447936509428,457.78635734122327,457.97128599393915,483.9126481299694
235,#1,136.60138732094947,433.90270432710713,454.89723657149756,482.2231078356118
235,#2,473.139459207879,1666.1133775021663,1731.9915515241985,2344.8674783500073
235,#3,56.58100589440867,389.3759483448339,393.4654233569474,425.20659977707
235,#4,144.47258843976704,78.67585623769446,164.50598519573893,106.26206718252718
236,#1,61.02892456560289,574.3937025852865,577.626743843521,609.129382469515
236,#2,191.05713905574274,162.91533997265833,251.08611746285825,413.37086656287346
236,#3,112.8618183997783,52.68629476548449,124.55374626489585,115.70753440197556
236,#4,116.31798707067675,43.13982405338356,124.06014080086729,109.48668823705532
237,#1,94.6737685918165,58.94885593469917,111.52618560403981,111.32189377444668
237,#2,175.5119141020546,454.3910663617262,487.1095084076204,424.4742224172793
237,#3,36.318129344031114,544.7078624875157,545.9172666025211,485.07961450356163
237,#4,58.588741536710366,257.85770500991566,264.4300222513248,209.92197994323192
238,#1,64.56136568909137,267.79015441486445,275.46276833934843,203.21541330964266
238,#2,266.90930849106195,190.75083260419888,328.06471785056675,342.7649412518843
238,#3,76.91075407828497,547.4659310866409,552.841939249776,381.43103517452914
238,#4,218.40518171923512,59.43798373367281,226.34861897554504,137.50141296656972
239,#1,230.16545044272493,725.0061837855792,760.6642499189978,999.0684519932405
239,#2,153.97876934682105,78.62061048526812,172.88916045443037,47.01626379376478
239,#3,37.34154347819972,300.8322663550025,303.14096283679885,263.6074661300149
239,#4,132.80208848423055,3.5299413765878853,132.84899394385923,11.229856474846756
240,#1,125.62930972043554,158.67340163927838,202.38570070193416,364.947175278024
240,#2,70.94980716715398,207.62053521804773,219.40866387015106,97.0356447486207
240,#3,110.38315373301607,117.77971511829128,161.42026490311713,111.22127631858802
240,#4,168.9846785817364,265.31656411304175,314.5611240889798,437.0483210924334
241,#1,21.381804571335895,85.72120679170985,88.34764773639354,288.68455560402674
241,#2,635.3971694484678,1829.5655096937735,1936.7600566936942,2688.044913024944
241,#3,112.88768569851246,435.51625842836984,449.9089251590957,260.5555760115834
241,#4,124.7597297172051,112.74173830807013,168.15376806909632,62.69186888964384
242,#1,302.43223347811136,951.2494295827164,998.1686897153216,1216.894474486436
242,#2,236.04481795426815,993.6255427912838,1021.2780597713519,1217.5156545719012
242,#3,54.06416712923458,721.6551198492634,723.6774462231309,383.3608447655621
242,#4,130.7399801820085,480.458683762954,497.9292010127768,662.7211744539583
243,#1,239.6142308977783,153.70072130031986,284.6733064004639,534.2406945146756
243,#2,179.04513085536365,618.0176043719821,643.4305853755307,575.0438822707018
243,#3,82.26606461224262,490.5261242376455,497.3767022553345,611.078847345981
243,#4,69.51354499132323,285.81833665110753,294.15005439956417,162.667914352129
244,#1,69.133287034287,552.1185928959949,556.4300063778179,272.9540635324099
244,#2,260.21369051479314,797.4072389196881,838.7904800442415,1021.2211980579351
244,#3,85.4542677488701,74.11600529466705,113.11770028308872,273.4774459568712
244,#4,93.51282655007799,141.09343140934288,169.2690317696888,82.70861034877974
245,#1,284.35698318342304,690.9409758460879,747.1668662275662,776.381095620371
245,#2,9.88998315566011,43.357215423846355,44.47088818686963,197.5153056788379
245,#3,123.51769666766545,405.1347517831946,423.54549754721285,478.87223053584546
245,#4,105.08814971511552,29.759511598469544,109.22063789012577,174.24750607553108
246,#1,62.481759567435354,908.9419670109255,911.0869715193677,615.9006846068937
246,#2,154.6153742213648,640.8941987457547,659.2808869757833,544.2391169778347
246,#3,83.64740509954333,314.2510917587515,325.1932303284531,198.81200550439715
246,#4,142.1719029646291,91.73838707579853,169.2004186042486,103.61818167289982
247,#1,80.93332493495484,1241.6397779195759,1244.2747048771828,1018.1833929416886
247,#2,427.7620617488405,1457.7335532453399,1519.1996227385337,1854.199322371791
247,#3,87.28215558759264,470.1053353952393,478.13931134250737,435.1341787569698
247,#4,210.94679917974744,6.213308290421992,211.03828392993657,265.5470098491133
248,#1,143.83994646987108,388.7544022311122,414.51165900915834,613.594344157585
248,#2,193.50616639015328,951.8379070798692,971.3084153785549,904.8328535282461
248,#3,132.01275331421638,849.626381665792,859.8211182915352,429.8182773752188
248,#4,42.73280858030301,430.3203820136605,432.43695968955234,412.9412576736158
249,#1,301.8409351653381,677.2279162877621,741.4483129260933,1028.9298310290799
249,#2,213.12956232039727,817.2330322003236,844.5673680969561,1122.803405503415
249,#3,116.56696347299805,122.67024745689378,169.22129471331561,82.73075374547645
249,#4,181.24865974479172,529.5990586644602,559.7555177017604,937.8331477751001
250,#1,299.48650251526914,1789.1425116339578,1814.035030567132,1985.0087771913945
250,#2,86.27160635451696,76.95361410667283,115.60557420413363,198.72687958723213
250,#3,82.48185420150762,327.59151299208315,337.8157125667202,138.36059239336151
250,#4,153.93371048668072,383.18742077539537,412.9505862263633,598.1120453123215
251,#1,328.2144030179922,875.9370111983517,935.4091842266455,1160.83589389938
251,#2,175.8788203787647,118.8462062054823,212.26817987456764,462.1451529319085
251,#3,40.39652840018125,91.13758395978402,99.6892106339163,155.3103869868977
251,#4,54.81659495084323,99.07045023354658,113.22461389416368,156.42977391754266
252,#1,295.63354225684833,413.60051186323653,508.3941135781009,845.5956008269236
252,#2,229.10627829312565,648.5360062120071,687.8143921922161,604.5594994242957
252,#3,71.12542839275154,345.9726770265679,353.20804041383644,552.2534815189744
252,#4,114.22040589164574,305.4228757289202,326.08194390455867,389.876862857065
253,#1,99.25483165390895,125.47015937044307,159.98213181193137,146.67635914529242
253,#2,190.20355738426758,653.018782450752,680.1550731084001,657.7065515042673
253,#3,106.40466988682185,8.383837061999657,106.73444850471515,28.413702176285582
253,#4,28.029225874573413,252.7082045307052,254.25788904232763,324.0683534143205
254,#1,57.35099336496134,684.9837633301904,687.3804568548179,497.5984868220511
254,#2,151.86797384250985,1112.4213694294194,1122.7400343099262,1114.4499322513025
254,#3,94.96885312362038,84.76130129862577,127.2932098010424,84.61694899493644
254,#4,70.35371712560446,432.5525365315698,438.236628288057,723.8167439094383
255,#1,186.0528951444196,955.3968106397206,973.3441044009926,1021.9148614243334
255,#2,229.54964591618122,765.9672397986815,799.6241944720375,891.8473018877595
255,#3,124.59337810544051,546.4384618827844,560.4627574536496,339.0316472036652
255,#4,89.86900759570172,58.38437470274039,107.16890283877261,211.65827158994864
256,#1,214.2214674445484,749.0037170556152,779.0362028026835,811.2184851188573
256,#2,87.64156261524738,64.76227894381736,108.97337414083836,124.80083228286354
256,#3,74.71554286497033,151.38347642756526,168.81756212225795,24.854107801827396
256,#4,11.962327001541418,452.47866215970316,452.63676052340975,554.4866802341488
257,#1,232.54534796540648,867.3793183364032,898.0112586922702,919.758195144361
257,#2,200.5041675582606,833.3188210257958,857.1010317833326,905.4938656754885
257,#3,160.00599368930435,15.919072388349377,160.7959417466971,102.31099984178016
257,#4,159.04588858182342,266.2655868410002,310.1498950677946,447.2293002808847
258,#1,34.88987778959882,552.4677862379231,553.568386383114,419.04191533412137
258,#2,218.26715449649024,982.5592113196726,1006.5103846861848,1179.6857668655693
258,#3,65.5734841920715,51.76821774059135,83.5453780715913,49.67583977069978
258,#4,111.27432037829414,171.71315359378423,204.6152034741646,222.2643922600298
259,#1,240.47068279122374,1321.6666140698817,1343.3647263602775,1560.3934546282865
259,#2,268.3008630339449,1181.2102218844539,1211.2980398684217,1388.1828912812732
259,#3,105.75863569438648,119.71930262846763,159.74229385414677,37.10185549220313
259,#4,57.03637407310287,147.2284616674824,157.89036668644562,39.80132000128478
260,#1,157.40820465162534,1213.7517871509408,1223.9161506017276,1164.019743953631
260,#2,82.17189668393536,205.48497006002617,221.30588226526018,250.66737349109223
260,#3,98.30063182589045,966.7204016281157,971.7053818629362,709.4869205724201
260,#4,80.02459492503635,127.2255746830142,150.30064087135284,56.69205840236202
261,#1,126.23714616640115,688.4997903216845,699.9769841539369,892.4005394920869
261,#2,29.263859530748057,74.40828533286185,79.95602792042598,170.1013204901347
261,#3,126.62230710181437,353.32251630730934,375.32653674569167,299.1522420602362
261,#4,75.25025831010942,147.12465152248296,165.25212392387047,235.18519091022404
262,#1,140.92004393786036,431.03017587236536,453.48150050030785,414.59656446058267
262,#2,334.20882828120455,1059.0132405253062,1110.4974491231421,1198.5142769138815
262,#3,126.25088263588405,645.7068743669442,657.933623529812,551.5436650225478
262,#4,129.27293999604404,111.94360067456364,171.0054465425209,187.51936690854976
263,#1,164.71609517090639,1430.163584414413,1439.617751416477,1330.4098685623167
263,#2,462.33536238055,1964.4787065959445,2018.1502857756727,2210.4657295439374
263,#3,63.210859967761195,83.74574343011773,104.92360249499167,38.51058345158265
263,#4,91.47258704902256,422.7118214498223,432.49568572977404,491.8292768595709
264,#1,296.5675694006689,1309.2747309472707,1342.4427899606258,1515.9852433799833
264,#2,299.05977765915105,655.575362958396,720.5663100170403,741.9724954296853
264,#3,131.4238942933962,640.8442062756785,654.1815777812351,206.47536986591143
264,#4,130.84142535611858,161.44181795075747,207.80505088295197,271.7628213003085
265,#1,144.65978667027574,965.7445834332975,976.5188448310882,892.2802886538328
265,#2,47.21984276390121,105.28811123074775,115.3919404342689,0.529223588467076
265,#3,29.405818763974178,52.732770359663846,60.37753925910477,3.644298638997512
265,#4,96.57096903258304,317.53404324792245,331.8942914261491,345.5620442762086
266,#1,236.48643393032935,580.0604190700706,626.4151364748699,977.4449065695112
266,#2,267.02034602467995,911.0664332373799,949.3902837942998,1033.6522681875344
266,#3,64.2295948233311,225.81354412381006,234.7705210645604,193.98401663451637
266,#4,195.7745859878444,49.52101218543066,201.94063277751076,174.93051548603768
267,#1,291.9492069684696,1185.2158349405072,1220.6436477708153,1381.893308687605
267,#2,150.41372541683157,646.1191526194561,663.3959965024314,822.7410115755109
267,#3,59.031783779596665,346.41090354547305,351.40470342810164,366.7251757755352
267,#4,111.31585686396022,81.7436350079679,138.10590810560407,31.23297368400557
268,#1,157.63949615666925,513.0690396452501,536.7402073545709,827.7414807079743
268,#2,265.3234804019598,1177.3690907056261,1206.8945790754062,1294.902804414873
268,#3,50.320463921933815,735.8470241722207,737.5655849295244,556.5089610971512
268,#4,187.86433961634114,50.892268992667596,194.63564201529482,199.43567834139841
269,#1,62.00351202408724,113.26576875094725,129.12617811297673,221.00436462471507
269,#2,207.8480380481774,481.22821228995053,524.1959549865473,802.1761145759889
269,#3,37.68977078347167,696.2894901349518,697.3088074118251,562.4405803936838
269,#4,125.05764401280594,194.5957082377081,231.31559392001418,480.80098988632255
270,#1,162.20353205181067,981.2890479045309,994.6045351532756,1031.7734581751736
270,#2,30.326452644679,228.5609008283609,230.56404558708147,90.34934256315097
270,#3,85.33066712332892,778.8796192621812,783.5399058463537,466.6488110943643
270,#4,183.27958207859027,7.954321054750835,183.45210936466432,89.86383218956995
271,#1,334.0218006882255,1211.6565001989002,1256.8540240653454,1650.393533137459
271,#2,156.01329029534432,392.43708529012656,422.31151139862317,665.7558753787249
271,#3,95.06819737695379,548.9532495232306,557.1244316260218,253.29737565051502
271,#4,59.08419268945684,253.62710663623147,260.41822333782864,232.7902082800648
272,#1,242.96478333266242,1222.025743544753,1245.9449441391837,1382.824845055314
272,#2,103.51831330396337,278.64448584653474,297.2520659002679,479.59910705630017
272,#3,135.4990736778385,490.26381489153755,508.64389031969716,563.2463718903349
272,#4,122.56032176898469,79.06725040189122,145.85150859086934,227.24004658848074
273,#1,18.724808122875995,242.30472425023981,243.02715451822104,46.73202453211722
273,#2,96.91144705969732,176.72488978360707,201.55276043813586,310.50297096318326
273,#3,14.165855483609155,444.73977142588956,444.9653197155201,348.1673109483534
273,#4,125.27840574272172,22.385374060781032,127.2626571987207,192.30638563928437
274,#1,81.89651696974371,436.9412344590364,444.54997678816966,568.2839496129883
274,#2,314.56786963943296,1653.3290387239595,1682.988370398733,1705.8530836235554
274,#3,45.817261258872016,53.316300463066,70.29828820342404,231.5640778818775
274,#4,173.27192315224818,356.0369380378579,395.9614382742997,631.7921420566481
275,#1,127.55384263758323,112.18240399559181,169.8672262028303,204.47108767745092
275,#2,190.6304839537691,1013.2420118537084,1031.018601189037,1151.2295587760698
275,#3,177.75326223032343,192.8947858455831,262.30634883649975,29.4173194522358
275,#4,200.8586137870118,339.9951025901919,394.893469834277,725.4451106331867
276,#1,206.37799368031594,578.6036528253026,614.3077920214718,835.059170058349
276,#2,226.38715514692979,902.5412402388847,930.5008513416118,1025.2900499291418
276,#3,42.528064778756395,775.7008294429579,776.8657625950052,698.3162118526245
276,#4,140.54038826645083,99.36584575305642,172.11964453921277,365.06970224043476
277,#1,29.169859079881142,32.50595209850144,43.6751370984705,0.36638481612172313
277,#2,295.171312629979,651.0411117554831,714.8290935569986,1096.9335027365173
277,#3,125.19381207540701,301.8882865433552,326.818035203162,276.33684629690333
277,#4,133.99109894739783,388.0913036248239,410.57091293264625,540.624637915883
278,#1,162.0774113672575,338.3893895507026,375.2019006295256,623.042200091776
278,#2,271.12230236653875,882.5315635514453,923.2384651351413,1036.4177273489759
278,#3,30.697971308112997,4.661557785086188,31.04988829959661,229.36966481163347
278,#4,22.33470669863159,320.6688366984199,321.44570607309686,361.6194501177574
279,#1,176.23426884087556,456.68081736758177,489.5057573363163,456.3773969874756
279,#2,113.41429773789362,254.0954649281939,278.25762923674637,505.8032163401993
279,#3,142.34635396404633,399.15733496867506,423.77949755285783,220.54627373573334
279,#4,137.67522895517564,102.19880139197994,171.46155159048746,314.9936598113587
280,#1,78.92724518003638,384.86967212973286,392.87933841951735,309.8112583622345
280,#2,243.8782360131291,1047.8760505108548,1075.8814113251995,1075.7770164072388
280,#3,46.298937976641895,93.48877879798601,104.32518113525465,97.17710389934275
280,#4,216.82973272764679,2.044033167672751,216.83936696627134,240.00902175980167
281,#1,413.35796668417834,1467.5423038064073,1524.645933350657,1930.6826136659154
281,#2,220.5753900967611,994.9192466916029,1019.0769402521701,949.2182152971633
281,#3,143.1786427411159,221.00393136995626,263.3303275700777,251.308344749944
281,#4,138.722710879083,187.70457793899004,233.40308286930582,208.33871733153762
282,#1,159.9990111540682,755.602374622531,772.3565446770599,957.9046657455432
